# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  DJPMMEHC_00685      K11706  396.60   14.1    0.0028 iron/zinc/manganese/copper transport system ATP-binding protein
  DJPMMEHC_00685      K20485  585.63   14.0    0.0011 ATP-binding cassette, subfamily B, bacterial NisT/SpaT
  DJPMMEHC_00685      K11952 1189.93   13.7    0.0015 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_00685      K15738  633.23   13.1     0.002 ABC transport system ATP-binding/permease protein
  DJPMMEHC_00685      K10004  408.20   12.9    0.0044 glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00685      K12292 1390.20   12.7    0.0028 ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC:3.4.22.-]
  DJPMMEHC_00685      K02193  194.90   12.5    0.0072 heme exporter protein A [EC:7.6.2.5]
  DJPMMEHC_00685      K14699  603.53   12.5    0.0038 ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ [EC:7.-.-.-]
  DJPMMEHC_00685      K18895 2293.67   12.5    0.0018 ATP-binding cassette, subfamily B, salmochelin/enterobactin exporter
  DJPMMEHC_00685      K18893  780.17   12.1    0.0043 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00685      K18217  818.97   12.0    0.0043 ATP-binding cassette, subfamily B, tetracycline resistant protein
  DJPMMEHC_00685      K10191  553.63   11.3     0.013 lactose/L-arabinose transport system ATP-binding protein
  DJPMMEHC_00685      K13409  689.87   11.2     0.006 ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB
  DJPMMEHC_00685      K20386       -   11.0    0.0073 ATP-binding cassette, subfamily B, bacterial CylB
  DJPMMEHC_00685      K05666 1809.23   10.8    0.0032 ATP-binding cassette, subfamily C (CFTR/MRP), member 2
  DJPMMEHC_00685      K19350  365.87   10.3     0.022 lincosamide and streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_00685      K14698  616.33   10.3     0.015 ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]
  DJPMMEHC_00685      K06174  279.07   10.1     0.017 ATP-binding cassette, sub-family E, member 1
  DJPMMEHC_00686      K19230  330.53   80.3   1.2e-23 cationic peptide transport system ATP-binding protein
  DJPMMEHC_00686      K09691  389.20   59.8   2.5e-17 lipopolysaccharide transport system ATP-binding protein
  DJPMMEHC_00686      K09693  382.27   56.3   2.8e-16 teichoic acid transport system ATP-binding protein [EC:7.5.2.4]
  DJPMMEHC_00686      K10823  490.13   55.5   4.7e-16 oligopeptide transport system ATP-binding protein
  DJPMMEHC_00686      K02032  399.13   54.8   5.7e-16 peptide/nickel transport system ATP-binding protein
  DJPMMEHC_00686      K01990  251.30   54.6   9.9e-16 ABC-2 type transport system ATP-binding protein
  DJPMMEHC_00686      K10824  305.80   53.3   2.6e-15 nickel transport system ATP-binding protein [EC:7.2.2.11]
  DJPMMEHC_00686      K01996  320.93   51.8   6.4e-15 branched-chain amino acid transport system ATP-binding protein
  DJPMMEHC_00686      K02003  293.10   50.7   1.3e-14 putative ABC transport system ATP-binding protein
  DJPMMEHC_00686      K02031  395.20   50.4   1.4e-14 peptide/nickel transport system ATP-binding protein
  DJPMMEHC_00686      K12372  454.97   50.3   2.1e-14 dipeptide transport system ATP-binding protein
  DJPMMEHC_00686      K16786  346.13   49.0   4.8e-14 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_00686      K20485  585.63   48.8   3.1e-14 ATP-binding cassette, subfamily B, bacterial NisT/SpaT
  DJPMMEHC_00686      K02056  507.23   48.5   5.2e-14 simple sugar transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_00686      K19340  298.10   48.1   8.3e-14 Cu-processing system ATP-binding protein
  DJPMMEHC_00686      K01995  314.03   47.7     1e-13 branched-chain amino acid transport system ATP-binding protein
  DJPMMEHC_00686      K01552  410.27   46.8   1.6e-13 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_00686      K09817  267.07   46.6   2.7e-13 zinc transport system ATP-binding protein [EC:7.2.2.20]
  DJPMMEHC_00686      K16787  343.57   46.0   3.9e-13 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_00686      K13896  797.47   45.7   3.4e-13 microcin C transport system ATP-binding protein
  DJPMMEHC_00686      K02049  347.90   45.3   6.9e-13 NitT/TauT family transport system ATP-binding protein
  DJPMMEHC_00686      K15583  505.27   44.9   6.3e-13 oligopeptide transport system ATP-binding protein
  DJPMMEHC_00686      K05781  277.20   44.3     1e-12 putative phosphonate transport system ATP-binding protein
  DJPMMEHC_00686      K15578  427.17   43.8   1.7e-12 nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]
  DJPMMEHC_00686      K09810  332.03   43.6     2e-12 lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00686      K02013  257.90   43.5   1.8e-12 iron complex transport system ATP-binding protein [EC:7.2.2.-]
  DJPMMEHC_00686      K02071  329.70   43.1   2.9e-12 D-methionine transport system ATP-binding protein
  DJPMMEHC_00686      K23537  585.10   43.1   1.6e-12 general nucleoside transport system ATP-binding protein
  DJPMMEHC_00686      K00400  550.73   42.9   2.3e-12 methyl coenzyme M reductase system, component A2
  DJPMMEHC_00686      K10545  327.20   42.9   3.3e-12 D-xylose transport system ATP-binding protein [EC:7.5.2.10]
  DJPMMEHC_00686      K06158  580.93   42.8   2.3e-12 ATP-binding cassette, subfamily F, member 3
  DJPMMEHC_00686      K10441  709.70   42.5   2.6e-12 ribose transport system ATP-binding protein [EC:7.5.2.7]
  DJPMMEHC_00686      K02006  338.27   42.4   3.7e-12 cobalt/nickel transport system ATP-binding protein
  DJPMMEHC_00686      K13892  956.43   42.4   3.1e-12 glutathione transport system ATP-binding protein
  DJPMMEHC_00686      K02041  271.80   42.3   5.4e-12 phosphonate transport system ATP-binding protein [EC:7.3.2.2]
  DJPMMEHC_00686      K02193  194.90   41.2   1.3e-11 heme exporter protein A [EC:7.6.2.5]
  DJPMMEHC_00686      K02074  282.47   40.9   1.5e-11 zinc/manganese transport system ATP-binding protein
  DJPMMEHC_00686      K11072  498.73   40.8   1.1e-11 spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]
  DJPMMEHC_00686      K09697  279.93   40.7   1.5e-11 sodium transport system ATP-binding protein [EC:7.2.2.4]
  DJPMMEHC_00686      K10112  531.00   40.5   1.6e-11 multiple sugar transport system ATP-binding protein
  DJPMMEHC_00686      K09013  164.80   40.4   1.6e-11 Fe-S cluster assembly ATP-binding protein
  DJPMMEHC_00686      K02010  436.07   40.1   1.2e-11 iron(III) transport system ATP-binding protein [EC:7.2.2.7]
  DJPMMEHC_00686      K06159  568.50   39.9   1.6e-11 multidrug/microcin transport system ATP-binding/permease protein
  DJPMMEHC_00686      K10562  701.97   39.9   1.5e-11 rhamnose transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_00686      K06148  581.00   39.8   1.8e-11 ATP-binding cassette, subfamily C, bacterial
  DJPMMEHC_00686      K02028  376.20   39.7   2.4e-11 polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K11635  382.43   39.5   3.6e-11 putative ABC transport system ATP-binding protein
  DJPMMEHC_00686      K16921  284.73   39.4   3.2e-11 acetoin utilization transport system ATP-binding protein
  DJPMMEHC_00686      K16784  271.17   39.3     4e-11 biotin transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00686      K02052  501.10   39.0   4.7e-11 putative spermidine/putrescine transport system ATP-binding protein
  DJPMMEHC_00686      K06857  262.53   39.0   3.8e-11 tungstate transport system ATP-binding protein [EC:7.3.2.6]
  DJPMMEHC_00686      K05776  298.33   38.9   4.3e-11 molybdate transport system ATP-binding protein
  DJPMMEHC_00686      K20490  294.70   38.8   5.7e-11 lantibiotic transport system ATP-binding protein
  DJPMMEHC_00686      K09689  222.77   38.7     7e-11 capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12]
  DJPMMEHC_00686      K02062  410.03   38.7   6.6e-11 thiamine transport system ATP-binding protein [EC:7.6.2.15]
  DJPMMEHC_00686      K12536  499.00   38.4     4e-11 ATP-binding cassette, subfamily C, type I secretion system permease/ATPase
  DJPMMEHC_00686      K15555  313.20   38.4     9e-11 sulfonate transport system ATP-binding protein [EC:7.6.2.14]
  DJPMMEHC_00686      K05833  184.70   38.3   7.4e-11 putative tryptophan/tyrosine transport system ATP-binding protein
  DJPMMEHC_00686      K09695  345.43   38.3   8.3e-11 lipooligosaccharide transport system ATP-binding protein
  DJPMMEHC_00686      K18887  706.87   38.1   5.3e-11 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K18889  664.70   38.0   6.3e-11 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K15587  334.70   38.0   7.2e-11 nickel transport system ATP-binding protein [EC:7.2.2.11]
  DJPMMEHC_00686      K05780  229.80   37.8   1.1e-10 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
  DJPMMEHC_00686      K10820  639.67   37.8   7.4e-11 galactofuranose transport system ATP-binding protein [EC:7.5.2.9]
  DJPMMEHC_00686      K19973  340.30   37.4   1.5e-10 manganese transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_00686      K16202  569.93   37.3   1.3e-10 dipeptide transport system ATP-binding protein
  DJPMMEHC_00686      K10558  574.93   37.2   1.2e-10 AI-2 transport system ATP-binding protein
  DJPMMEHC_00686      K10829  364.03   37.2   1.5e-10 ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]
  DJPMMEHC_00686      K16013  510.50   37.1   1.4e-10 ATP-binding cassette, subfamily C, bacterial CydD
  DJPMMEHC_00686      K15497  378.10   37.0   2.5e-10 molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6]
  DJPMMEHC_00686      K15738  633.23   36.7   1.4e-10 ABC transport system ATP-binding/permease protein
  DJPMMEHC_00686      K02068  246.37   36.4   3.1e-10 UDP-glucose/iron transport system ATP-binding protein
  DJPMMEHC_00686      K12371  494.00   36.4   2.9e-10 dipeptide transport system ATP-binding protein
  DJPMMEHC_00686      K06147  622.70   36.2   2.6e-10 ATP-binding cassette, subfamily B, bacterial
  DJPMMEHC_00686      K05685  537.13   36.1   2.2e-10 macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]
  DJPMMEHC_00686      K10831  339.77   36.0   4.3e-10 taurine transport system ATP-binding protein [EC:7.6.2.7]
  DJPMMEHC_00686      K09820  328.13   35.9   4.2e-10 manganese/iron transport system ATP-binding protein
  DJPMMEHC_00686      K16920  345.40   35.5   6.3e-10 acetoin utilization transport system ATP-binding protein
  DJPMMEHC_00686      K17215  730.17   35.5   3.5e-10 inositol transport system ATP-binding protein
  DJPMMEHC_00686      K11076  483.03   35.5     4e-10 putrescine transport system ATP-binding protein [EC:7.6.2.16]
  DJPMMEHC_00686      K11050  352.17   35.4   6.1e-10 multidrug/hemolysin transport system ATP-binding protein
  DJPMMEHC_00686      K02065  294.23   35.4   6.1e-10 phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
  DJPMMEHC_00686      K05847  355.60   35.2   8.2e-10 osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
  DJPMMEHC_00686      K13926  850.70   35.0   3.3e-10 ribosome-dependent ATPase
  DJPMMEHC_00686      K16012  452.43   34.9     6e-10 ATP-binding cassette, subfamily C, bacterial CydC
  DJPMMEHC_00686      K24040  612.13   34.9   3.5e-10 energy-coupling factor transport system permease/ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_00686      K10554  390.77   34.8   1.1e-09 fructose transport system ATP-binding protein
  DJPMMEHC_00686      K02017  359.33   34.8   9.7e-10 molybdate transport system ATP-binding protein [EC:7.3.2.5]
  DJPMMEHC_00686      K06020  634.97   34.5     1e-09 energy-dependent translational throttle protein EttA
  DJPMMEHC_00686      K11962  317.53   34.5   1.1e-09 urea transport system ATP-binding protein
  DJPMMEHC_00686      K17210  668.87   34.3   8.3e-10 inositol transport system ATP-binding protein
  DJPMMEHC_00686      K19083  405.17   34.1   1.4e-09 bacitracin transport system ATP-binding protein
  DJPMMEHC_00686      K17240  489.33   33.9   1.5e-09 inositol-phosphate transport system ATP-binding protein
  DJPMMEHC_00686      K15579  423.83   33.8   1.8e-09 nitrate/nitrite transport system ATP-binding protein
  DJPMMEHC_00686      K02045  443.83   33.7   1.8e-09 sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]
  DJPMMEHC_00686      K06160  581.33   33.7   1.3e-09 putative pyoverdin transport system ATP-binding/permease protein
  DJPMMEHC_00686      K10010  381.80   33.5   2.3e-09 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K19350  365.87   33.3   2.3e-09 lincosamide and streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_00686      K12541  666.57   33.2   1.2e-09 ATP-binding cassette, subfamily C, bacterial LapB
  DJPMMEHC_00686      K06074  240.47   33.0     4e-09 vitamin B12 transport system ATP-binding protein [EC:7.6.2.8]
  DJPMMEHC_00686      K11607  412.77   33.0     3e-09 manganese/iron transport system ATP-binding protein
  DJPMMEHC_00686      K18231  454.87   33.0   2.2e-09 macrolide transport system ATP-binding/permease protein
  DJPMMEHC_00686      K11958  375.13   32.9   3.6e-09 neutral amino acid transport system ATP-binding protein
  DJPMMEHC_00686      K02000  399.53   32.8   3.8e-09 glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
  DJPMMEHC_00686      K11963  283.10   32.7   3.7e-09 urea transport system ATP-binding protein
  DJPMMEHC_00686      K23547  642.20   32.6   2.9e-09 sugar transport system ATP-binding protein
  DJPMMEHC_00686      K24846  517.97   32.6   2.5e-09 ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]
  DJPMMEHC_00686      K23184  357.90   32.4   4.4e-09 ferric citrate transport system ATP-binding protein [EC:7.2.2.18]
  DJPMMEHC_00686      K11004  957.20   32.3   2.8e-09 ATP-binding cassette, subfamily B, bacterial HlyB/CyaB
  DJPMMEHC_00686      K17204  627.63   32.1   3.1e-09 erythritol transport system ATP-binding protein
  DJPMMEHC_00686      K10111  532.93   31.9   6.2e-09 multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_00686      K05816  518.60   31.6   8.4e-09 sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]
  DJPMMEHC_00686      K09814  291.60   31.5   8.9e-09 hemin transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00686      K20344  769.87   31.4   4.8e-09 ATP-binding cassette, subfamily C, bacteriocin exporter
  DJPMMEHC_00686      K20459  368.60   31.3   1.2e-08 lantibiotic transport system ATP-binding protein
  DJPMMEHC_00686      K11710  353.93   31.3   1.2e-08 manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]
  DJPMMEHC_00686      K15600  258.30   31.2   1.2e-08 putative hydroxymethylpyrimidine transport system ATP-binding protein
  DJPMMEHC_00686      K09812  292.07   31.2   1.4e-08 cell division transport system ATP-binding protein
  DJPMMEHC_00686      K10830  357.77   30.9   1.6e-08 manganese/zinc transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_00686      K19349  649.47   30.7     1e-08 pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_00686      K14698  616.33   30.7     1e-08 ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]
  DJPMMEHC_00686      K21397  381.93   30.6   9.8e-09 ABC transport system ATP-binding/permease protein
  DJPMMEHC_00686      K11952 1189.93   30.4   1.3e-08 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_00686      K06861  278.37   30.1   2.6e-08 lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]
  DJPMMEHC_00686      K18890  711.33   30.1   1.5e-08 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K11631  409.53   29.9   3.1e-08 bacitracin transport system ATP-binding protein
  DJPMMEHC_00686      K18230  480.77   29.8   1.9e-08 macrolide transport system ATP-binding/permease protein
  DJPMMEHC_00686      K11957  373.70   29.8   2.4e-08 neutral amino acid transport system ATP-binding protein
  DJPMMEHC_00686      K14699  603.53   29.7   2.4e-08 ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ [EC:7.-.-.-]
  DJPMMEHC_00686      K10822  138.23   29.6   3.8e-08 nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]
  DJPMMEHC_00686      K10539  699.13   29.6   1.8e-08 L-arabinose transport system ATP-binding protein [EC:7.5.2.12]
  DJPMMEHC_00686      K10041  406.50   29.6   3.2e-08 aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K10548  728.90   29.5   2.5e-08 putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_00686      K10199  482.83   29.4   3.8e-08 glucose/arabinose transport system ATP-binding protein
  DJPMMEHC_00686      K23060  409.47   29.4   3.9e-08 arginine/lysine/histidine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K11085  724.80   29.3   1.5e-08 ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]
  DJPMMEHC_00686      K11603  361.60   29.2   4.4e-08 manganese transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_00686      K10551  678.97   29.1   3.5e-08 D-allose transport system ATP-binding protein [EC:7.5.2.8]
  DJPMMEHC_00686      K13409  689.87   29.0   2.4e-08 ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB
  DJPMMEHC_00686      K11080  507.77   28.8   5.1e-08 mannopine transport system ATP-binding protein
  DJPMMEHC_00686      K19309  421.43   28.7   7.4e-08 bacitracin transport system ATP-binding protein
  DJPMMEHC_00686      K11084  428.67   28.6   5.5e-08 2-aminoethylphosphonate transport system ATP-binding protein
  DJPMMEHC_00686      K19229  463.93   28.4   7.9e-08 cationic peptide transport system ATP-binding protein
  DJPMMEHC_00686      K09972  441.03   28.2   8.4e-08 general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K18104  618.43   27.8   6.8e-08 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]
  DJPMMEHC_00686      K19079  442.77   27.6   1.5e-07 cationic antimicrobial peptide transport system ATP-binding protein
  DJPMMEHC_00686      K17325  441.30   27.1   1.7e-07 glycerol transport system ATP-binding protein
  DJPMMEHC_00686      K11953  527.57   27.0   2.1e-07 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_00686      K02036  255.50   27.0   2.2e-07 phosphate transport system ATP-binding protein [EC:7.3.2.1]
  DJPMMEHC_00686      K24949  365.97   26.9   2.3e-07 antimicrobial peptide resistance transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00686      K16014  920.83   26.9   1.1e-07 ATP-binding cassette, subfamily C, bacterial CydCD
  DJPMMEHC_00686      K02471  423.33   26.8   1.3e-07 vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
  DJPMMEHC_00686      K23064  411.13   26.4   3.1e-07 hydroxyproline transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K20386       -   26.1     2e-07 ATP-binding cassette, subfamily B, bacterial CylB
  DJPMMEHC_00686      K16963  393.27   26.1     4e-07 putative S-methylcysteine transport system ATP-binding protein
  DJPMMEHC_00686      K10008  419.40   26.0     4e-07 glutamate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K10004  408.20   25.5   6.4e-07 glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K17076  375.67   25.4   6.9e-07 putative lysine transport system ATP-binding protein
  DJPMMEHC_00686      K05665 1609.37   25.3   2.6e-07 ATP-binding cassette, subfamily C (CFTR/MRP), member 1 [EC:7.6.2.3]
  DJPMMEHC_00686      K10191  553.63   24.9   9.5e-07 lactose/L-arabinose transport system ATP-binding protein
  DJPMMEHC_00686      K10021  430.80   24.9   8.5e-07 octopine/nopaline transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K18891  788.30   24.7   6.2e-07 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K24911  474.00   24.7   7.4e-07 ATP-binding cassette, subfamily B, bacterial RamB/AmfA
  DJPMMEHC_00686      K12530  976.60   24.6   7.4e-07 ATP-binding cassette, subfamily B, bacterial RtxB
  DJPMMEHC_00686      K07128  138.13   24.5   9.1e-07 uncharacterized protein
  DJPMMEHC_00686      K16960  398.73   24.4   1.4e-06 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K24819  791.70   24.2     1e-06 ATP-binding cassette, subfamily B, beta-glucan exporter [EC:7.5.2.3]
  DJPMMEHC_00686      K10038  395.67   24.0   1.6e-06 glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K24821  862.80   24.0   9.1e-07 ATP-binding cassette, subfamily B, heavy metal transporter
  DJPMMEHC_00686      K18216  852.50   24.0     1e-06 ATP-binding cassette, subfamily B, tetracycline resistant protein
  DJPMMEHC_00686      K16907  356.07   23.7   2.2e-06 fluoroquinolone transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00686      K02021  513.30   23.5   1.4e-06 putative ABC transport system ATP-binding protein
  DJPMMEHC_00686      K18895 2293.67   23.4     9e-07 ATP-binding cassette, subfamily B, salmochelin/enterobactin exporter
  DJPMMEHC_00686      K05779  229.87   23.3   2.9e-06 putative thiamine transport system ATP-binding protein
  DJPMMEHC_00686      K10542  730.20   23.2   2.1e-06 methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]
  DJPMMEHC_00686      K05674 1496.80   22.8   1.3e-06 ATP-binding cassette, subfamily C (CFTR/MRP), member 10
  DJPMMEHC_00686      K18232  469.97   22.3   6.7e-06 oleandomycin transport system ATP-binding protein
  DJPMMEHC_00686      K10000  348.87   22.1   7.9e-06 arginine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K24708  677.63   21.9   4.1e-06 ATP-binding cassette, subfamily B, putative efflux pump [EC:7.6.2.-]
  DJPMMEHC_00686      K24712 1113.77   21.8   3.7e-06 D-galactose transport system ATP-binding protein [EC:7.5.2.11]
  DJPMMEHC_00686      K18888  706.20   21.6   5.4e-06 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K10025  455.37   21.5   9.7e-06 arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K11706  396.60   20.9   2.4e-05 iron/zinc/manganese/copper transport system ATP-binding protein
  DJPMMEHC_00686      K10195  580.17   20.8   1.4e-05 oligogalacturonide transport system ATP-binding protein
  DJPMMEHC_00686      K17314  477.43   20.7   1.5e-05 trehalose transport system ATP-binding protein
  DJPMMEHC_00686      K17207  725.97   20.6   1.4e-05 putative xylitol transport system ATP-binding protein
  DJPMMEHC_00686      K17063  443.53   20.2     3e-05 arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K10235  556.27   20.1   2.3e-05 alpha-glucoside transport system ATP-binding protein
  DJPMMEHC_00686      K18893  780.17   19.9   1.9e-05 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K06926   96.60   19.9   2.8e-05 uncharacterized protein
  DJPMMEHC_00686      K23513  732.80   19.5   2.2e-05 riboflavin transport system ATP-binding protein
  DJPMMEHC_00686      K23188  450.77   19.1   5.6e-05 ferric enterobactin transport system ATP-binding protein [EC:7.2.2.17]
  DJPMMEHC_00686      K06174  279.07   19.0   3.5e-05 ATP-binding cassette, sub-family E, member 1
  DJPMMEHC_00686      K07459  139.47   18.9   3.9e-05 putative ATP-dependent endonuclease of the OLD family
  DJPMMEHC_00686      K23058  443.10   18.3   9.2e-05 putative lysine/arginine/ornithine/histidine/octopine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K17324  369.60   18.2   8.1e-05 glycerol transport system ATP-binding protein
  DJPMMEHC_00686      K06161 1053.50   18.2   6.7e-05 putative syringomycin transport system ATP-binding/permease protein
  DJPMMEHC_00686      K10017  469.17   18.0   0.00011 histidine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00686      K18894 2140.17   18.0   3.9e-05 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K05666 1809.23   17.9   2.3e-05 ATP-binding cassette, subfamily C (CFTR/MRP), member 2
  DJPMMEHC_00686      K18217  818.97   17.3   0.00011 ATP-binding cassette, subfamily B, tetracycline resistant protein
  DJPMMEHC_00686      K19171  178.13   17.0   0.00017 DNA sulfur modification protein DndD
  DJPMMEHC_00686      K02069  171.43   16.6   0.00025 UDP-glucose/iron transport system permease protein
  DJPMMEHC_00686      K10544  407.07   16.2   0.00026 D-xylose transport system permease protein
  DJPMMEHC_00686      K07321  127.13   16.2   0.00048 CO dehydrogenase maturation factor
  DJPMMEHC_00686      K06924  245.00   16.0   0.00038 uncharacterized protein
  DJPMMEHC_00686      K16917  222.10   15.4    0.0012 putative peptide transport system ATP-binding protein
  DJPMMEHC_00686      K15546  266.80   15.2   0.00086 XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator
  DJPMMEHC_00686      K06949  100.63   15.1   0.00089 ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
  DJPMMEHC_00686      K06915  113.03   14.7     0.001 uncharacterized protein
  DJPMMEHC_00686      K24910  513.23   14.5   0.00083 ATP-binding cassette, subfamily B, bacterial RamA/AmfB
  DJPMMEHC_00686      K15519  208.00   14.4    0.0016 deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]
  DJPMMEHC_00686      K12292 1390.20   14.3   0.00093 ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC:3.4.22.-]
  DJPMMEHC_00686      K07180  357.53   14.2   0.00094 serine protein kinase
  DJPMMEHC_00686      K03546  166.57   14.1    0.0012 DNA repair protein SbcC/Rad50
  DJPMMEHC_00686      K24820 1115.40   14.1     0.001 ATP-binding cassette, subfamily B, fatty acid transporter
  DJPMMEHC_00686      K13818  246.57   13.8    0.0026 molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]
  DJPMMEHC_00686      K04076  425.00   13.8    0.0015 ATP-dependent Lon protease [EC:3.4.21.53]
  DJPMMEHC_00686      K04029   96.70   13.7    0.0038 ethanolamine utilization protein EutP
  DJPMMEHC_00686      K06946  111.93   12.7    0.0054 uncharacterized protein
  DJPMMEHC_00686      K07391  138.10   12.7    0.0032 magnesium chelatase family protein
  DJPMMEHC_00686      K09882  191.50   12.6    0.0049 cobaltochelatase CobS [EC:6.6.1.2]
  DJPMMEHC_00686      K03196  293.90   12.5    0.0051 type IV secretion system protein VirB11 [EC:7.4.2.8]
  DJPMMEHC_00686      K15518  212.33   12.4    0.0082 deoxyguanosine kinase [EC:2.7.1.113]
  DJPMMEHC_00686      K18892  766.33   12.4    0.0032 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00686      K03977  241.47   12.2    0.0042 GTPase
  DJPMMEHC_00686      K12531  996.53   12.1    0.0034 ATP-binding cassette, subfamily B, bacterial RtxE
  DJPMMEHC_00686      K03701  370.63   11.9    0.0032 excinuclease ABC subunit A
