# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  BNDDHPLM_00735      K18979   57.27    9.4     0.052 epoxyqueuosine reductase [EC:1.17.99.6]
  BNDDHPLM_00735      K11260   72.07    9.2     0.097 4Fe-4S ferredoxin
  BNDDHPLM_00735      K17998 1236.53    9.2      0.03 iron-hydrogenase subunit beta [EC:1.12.1.4]
  BNDDHPLM_00735      K05524  110.97    9.0      0.12 ferredoxin
  BNDDHPLM_00735      K08973   43.73    8.9     0.095 protoporphyrinogen IX oxidase [EC:1.3.99.-]
  BNDDHPLM_00735      K01992   18.90    8.8     0.067 ABC-2 type transport system permease protein
  BNDDHPLM_00735      K00532  948.93    8.6     0.054 ferredoxin hydrogenase [EC:1.12.7.2]
  BNDDHPLM_00735      K08349  571.93    8.1      0.11 formate dehydrogenase-N, beta subunit
  BNDDHPLM_00735      K18210  329.17    7.3      0.14 fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]
  BNDDHPLM_00735      K03737  554.23    7.2     0.073 pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]
  BNDDHPLM_00735      K05337   39.47    7.2      0.53 ferredoxin
  BNDDHPLM_00735      K06441  841.17    7.1      0.12 ferredoxin hydrogenase gamma subunit [EC:1.12.7.2]
  BNDDHPLM_00735      K00207  417.00    6.9      0.11 dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]
  BNDDHPLM_00735      K16886  813.73    6.7      0.19 quinone-modifying oxidoreductase, subunit QmoB
  BNDDHPLM_00735      K03615  118.87    6.2      0.23 Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]
  BNDDHPLM_00735      K00124  164.83    5.8      0.57 formate dehydrogenase iron-sulfur subunit
  BNDDHPLM_00735      K00184  289.93    5.5         1 dimethyl sulfoxide reductase iron-sulfur subunit
  BNDDHPLM_00735      K05580  156.80    5.4       1.1 NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]
  BNDDHPLM_00735      K15511  549.40    5.3      0.77 benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]
  BNDDHPLM_00735      K00240  102.33    4.4       1.5 succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
  BNDDHPLM_00735      K11180  334.73    4.0       1.5 dissimilatory sulfite reductase alpha subunit [EC:1.8.99.5]
  BNDDHPLM_00735      K00113  276.37    3.8       1.9 glycerol-3-phosphate dehydrogenase subunit C
  BNDDHPLM_00735      K08358  255.70    3.8       2.4 tetrathionate reductase subunit B
  BNDDHPLM_00735      K17997 1162.23    3.2         2 iron-hydrogenase subunit alpha [EC:1.12.1.4]
  BNDDHPLM_00735      K03390  126.93    3.1       5.7 heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
  BNDDHPLM_00735      K07778  172.60    2.0       6.9 two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
  BNDDHPLM_00735      K18929  438.17    0.9        12 L-lactate dehydrogenase complex protein LldF
  BNDDHPLM_00735      K07027  101.50   -0.2        48 glycosyltransferase 2 family protein
* BNDDHPLM_00736      K02573  135.00  309.2     3e-93 ferredoxin-type protein NapG
  BNDDHPLM_00736      K02572  122.07   90.4   1.3e-26 ferredoxin-type protein NapF
  BNDDHPLM_00736      K00205  158.73   58.2   5.1e-17 4Fe-4S ferredoxin
  BNDDHPLM_00736      K14108  413.17   46.6   2.1e-13 energy-converting hydrogenase A subunit Q
  BNDDHPLM_00736      K20037  403.53   35.9   3.7e-10 choline trimethylamine-lyase activating enzyme [EC:1.97.1.-]
  BNDDHPLM_00736      K05588  256.33   34.6   1.2e-09 bidirectional [NiFe] hydrogenase diaphorase subunit [EC:7.1.1.2]
  BNDDHPLM_00736      K04014  277.43   34.4   1.3e-09 protein NrfC
  BNDDHPLM_00736      K08353  307.73   34.0   2.2e-09 thiosulfate reductase electron transport protein
  BNDDHPLM_00736      K15831  238.40   31.2   1.4e-08 formate hydrogenlyase subunit 6
  BNDDHPLM_00736      K16293  265.50   30.3   2.5e-08 polysulfide reductase chain B
  BNDDHPLM_00736      K00196  143.20   29.2   4.3e-08 anaerobic carbon-monoxide dehydrogenase iron sulfur subunit
  BNDDHPLM_00736      K03388  667.43   29.1   2.6e-08 heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
  BNDDHPLM_00736      K00171  102.20   28.6   9.3e-08 pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
  BNDDHPLM_00736      K08264  314.67   28.2   5.7e-08 heterodisulfide reductase subunit D [EC:1.8.98.1]
  BNDDHPLM_00736      K18979   57.27   27.7   1.5e-07 epoxyqueuosine reductase [EC:1.17.99.6]
  BNDDHPLM_00736      K00125  209.27   27.2   1.7e-07 formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]
  BNDDHPLM_00736      K02691  103.17   26.7   3.4e-07 photosystem I subunit VII
  BNDDHPLM_00736      K14107  143.53   26.3   3.1e-07 energy-converting hydrogenase A subunit P
  BNDDHPLM_00736      K00188   82.23   26.3   4.6e-07 2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]
  BNDDHPLM_00736      K00395   59.03   25.5   9.6e-07 adenylylsulfate reductase, subunit B [EC:1.8.99.2]
  BNDDHPLM_00736      K07307  203.30   25.4   8.1e-07 anaerobic dimethyl sulfoxide reductase subunit B
  BNDDHPLM_00736      K02574  130.80   25.3   8.1e-07 ferredoxin-type protein NapH
  BNDDHPLM_00736      K22162  194.30   24.3   1.2e-06 F420H2 dehydrogenase subunit F [EC:1.5.7.2 1.5.98.3]
  BNDDHPLM_00736      K00441  220.50   24.0   1.5e-06 coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]
  BNDDHPLM_00736      K03616   80.93   23.9   2.8e-06 Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]
  BNDDHPLM_00736      K00176   69.17   23.5   2.9e-06 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]
  BNDDHPLM_00736      K00385  259.47   22.9   3.8e-06 anaerobic sulfite reductase subunit C
  BNDDHPLM_00736      K05796  182.87   22.6   5.3e-06 electron transport protein HydN
  BNDDHPLM_00736      K14120   98.57   22.0   5.8e-06 energy-converting hydrogenase B subunit K
  BNDDHPLM_00736      K18332  768.03   21.3   6.8e-06 NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]
  BNDDHPLM_00736      K03737  554.23   20.1   9.1e-06 pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]
  BNDDHPLM_00736      K00204  167.70   19.9   4.7e-05 4Fe-4S ferredoxin
  BNDDHPLM_00736      K14091  112.43   19.7   5.2e-05 ech hydrogenase subunit F
  BNDDHPLM_00736      K06174  279.07   19.6   2.4e-05 ATP-binding cassette, sub-family E, member 1
  BNDDHPLM_00736      K00338  154.60   19.6   6.3e-05 NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
  BNDDHPLM_00736      K07138   78.93   19.0     6e-05 uncharacterized protein
  BNDDHPLM_00736      K21308  281.23   19.0   7.7e-05 sulfite dehydrogenase (quinone) subunit SoeB
  BNDDHPLM_00736      K17723  445.67   18.9   4.5e-05 dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
  BNDDHPLM_00736      K23976   91.00   18.9   7.7e-05 L-aspartate semialdehyde sulfurtransferase ferredoxin
  BNDDHPLM_00736      K11260   72.07   18.4   0.00015 4Fe-4S ferredoxin
  BNDDHPLM_00736      K12143  222.17   18.4   9.3e-05 hydrogenase-4 component H
  BNDDHPLM_00736      K03615  118.87   18.2   5.3e-05 Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]
  BNDDHPLM_00736      K05299 1262.00   17.9   5.5e-05 formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]
  BNDDHPLM_00736      K18362  343.27   17.6   0.00024 phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit
  BNDDHPLM_00736      K16950  405.87   17.5   0.00014 anaerobic sulfite reductase subunit A
  BNDDHPLM_00736      K14121  227.67   17.5   0.00026 energy-converting hydrogenase B subunit L
  BNDDHPLM_00736      K08358  255.70   17.5   0.00016 tetrathionate reductase subunit B
  BNDDHPLM_00736      K00184  289.93   17.5    0.0002 dimethyl sulfoxide reductase iron-sulfur subunit
  BNDDHPLM_00736      K06441  841.17   17.4   9.3e-05 ferredoxin hydrogenase gamma subunit [EC:1.12.7.2]
  BNDDHPLM_00736      K15022  606.33   17.3   0.00011 formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]
  BNDDHPLM_00736      K00192  425.30   17.3   7.8e-05 anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]
  BNDDHPLM_00736      K00533  572.93   16.9    0.0002 ferredoxin hydrogenase large subunit [EC:1.12.7.2]
  BNDDHPLM_00736      K22164  146.73   16.9   0.00034 F420H2 dehydrogenase subunit I [EC:1.5.98.3]
  BNDDHPLM_00736      K05580  156.80   16.5   0.00042 NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]
  BNDDHPLM_00736      K00124  164.83   16.4   0.00035 formate dehydrogenase iron-sulfur subunit
  BNDDHPLM_00736      K12527  594.47   16.4   0.00013 putative selenate reductase [EC:1.97.1.9]
  BNDDHPLM_00736      K08349  571.93   16.1   0.00043 formate dehydrogenase-N, beta subunit
  BNDDHPLM_00736      K21816  792.50   15.7   0.00038 sulfite reductase (coenzyme F420) [EC:1.8.98.3]
  BNDDHPLM_00736      K00532  948.93   15.6   0.00042 ferredoxin hydrogenase [EC:1.12.7.2]
  BNDDHPLM_00736      K15511  549.40   15.5   0.00062 benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]
  BNDDHPLM_00736      K08941  252.97   15.3    0.0014 photosystem P840 reaction center iron-sulfur protein
  BNDDHPLM_00736      K17996  259.87   14.8    0.0014 sulfhydrogenase subunit beta (sulfur reductase) [EC:1.12.98.4]
  BNDDHPLM_00736      K07311  464.43   14.8    0.0017 Tat-targeted selenate reductase subunit YnfG
  BNDDHPLM_00736      K18853  154.37   14.7    0.0017 dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]
  BNDDHPLM_00736      K22432  738.00   14.4    0.0013 caffeyl-CoA reductase-Etf complex subunit CarE [EC:1.3.1.108]
  BNDDHPLM_00736      K18210  329.17   14.3    0.0011 fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]
  BNDDHPLM_00736      K11473  297.13   13.5    0.0024 glycolate oxidase iron-sulfur subunit
  BNDDHPLM_00736      K00443  167.57   13.3    0.0036 coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]
  BNDDHPLM_00736      K12136  265.87   13.2    0.0042 hydrogenase-4 component A [EC:1.-.-.-]
  BNDDHPLM_00736      K18929  438.17   12.4    0.0039 L-lactate dehydrogenase complex protein LldF
  BNDDHPLM_00736      K00113  276.37   12.0    0.0064 glycerol-3-phosphate dehydrogenase subunit C
  BNDDHPLM_00736      K23301  359.03   11.7     0.012 menaquinone reductase, iron-sulfur cluster-binding subunit [EC:1.97.-.-]
  BNDDHPLM_00736      K15827  327.33   11.6     0.014 formate hydrogenlyase subunit 2
  BNDDHPLM_00736      K08352  581.77   11.6    0.0053 thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]
  BNDDHPLM_00736      K18560  315.47   11.5     0.017 NADH-dependent fumarate reductase subunit E
  BNDDHPLM_00736      K00179  436.27   11.4    0.0056 indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
  BNDDHPLM_00736      K05337   39.47   11.4     0.027 ferredoxin
  BNDDHPLM_00736      K03390  126.93   10.9     0.024 heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
  BNDDHPLM_00736      K21834  325.50   10.8     0.013 dimethylglycine catabolism B
  BNDDHPLM_00736      K06152   53.07   10.7     0.026 gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]
  BNDDHPLM_00736      K07079  221.57   10.3     0.021 uncharacterized protein
  BNDDHPLM_00736      K18930  474.33    9.5      0.02 D-lactate dehydrogenase
  BNDDHPLM_00736      K05524  110.97    9.2       0.1 ferredoxin
  BNDDHPLM_00736      K21647 1147.40    9.2     0.036 tetrachloroethene reductive dehalogenase [EC:1.21.99.5]
  BNDDHPLM_00736      K00370  869.63    8.9     0.016 nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]
  BNDDHPLM_00736      K00245  282.30    8.6     0.087 fumarate reductase iron-sulfur subunit [EC:1.3.5.4]
  BNDDHPLM_00736      K03855   76.50    8.5       0.2 ferredoxin like protein
  BNDDHPLM_00736      K22176  201.67    7.6      0.26 F420H2:quinone oxidoreductase subunit I [EC:1.1.98.4]
  BNDDHPLM_00736      K17048       -    7.4      0.17 ethylbenzene hydroxylase subunit beta
  BNDDHPLM_00736      K17220  486.50    7.1      0.26 sulfur reductase FeS subunit
  BNDDHPLM_00736      K22338  480.13    6.9      0.27 formate dehydrogenase (NAD+, ferredoxin) subunit A [EC:1.17.1.11]
  BNDDHPLM_00736      K24714  534.77    6.7      0.28 steroid C-25 hydroxylase beta subunit [EC:1.17.99.10]
  BNDDHPLM_00736      K06940   25.60    6.3       0.4 uncharacterized protein
  BNDDHPLM_00736      K13795  346.93    6.1      0.49 citrate/tricarballylate utilization protein
  BNDDHPLM_00736      K11181  364.97    6.0       0.4 dissimilatory sulfite reductase beta subunit [EC:1.8.99.5]
  BNDDHPLM_00736      K16183  925.17    5.7      0.41 methylamine methyltransferase corrinoid activation protein
  BNDDHPLM_00736      K18356  792.07    5.2      0.64 phenylglyoxylate dehydrogenase beta subunit [EC:1.2.1.58]
  BNDDHPLM_00736      K18331  973.57    5.1       0.6 NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]
  BNDDHPLM_00736      K00266  511.93    4.4       1.1 glutamate synthase (NADPH) small chain [EC:1.4.1.13]
  BNDDHPLM_00736      K17997 1162.23    4.3      0.94 iron-hydrogenase subunit alpha [EC:1.12.1.4]
  BNDDHPLM_00736      K22480 1085.43    3.8         1 heterodisulfide reductase subunit A1 [EC:1.8.7.3]
  BNDDHPLM_00736      K22339 1178.33    2.4       3.8 formate dehydrogenase (NAD+, ferredoxin) subunit B [EC:1.17.1.11]
  BNDDHPLM_00736      K22341 1623.10    0.8       6.6 formate dehydrogenase (NAD+, ferredoxin) subunit [EC:1.17.1.11]
  BNDDHPLM_00736      K00371  309.00    0.6        18 nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]
  BNDDHPLM_00736      K19339  147.43    0.3        18 NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
* BNDDHPLM_00737      K02567  853.27 1412.0         0 nitrate reductase (cytochrome) [EC:1.9.6.1]
  BNDDHPLM_00737      K00367 1042.50  641.4  1.9e-193 ferredoxin-nitrate reductase [EC:1.7.7.2]
  BNDDHPLM_00737      K00123  830.43  501.5    4e-151 formate dehydrogenase major subunit [EC:1.17.1.9]
  BNDDHPLM_00737      K22516  963.20  482.9  1.4e-145 formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6]
  BNDDHPLM_00737      K05299 1262.00  412.9  2.3e-124 formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]
  BNDDHPLM_00737      K08352  581.77  331.4   1.1e-99 thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]
  BNDDHPLM_00737      K00372 1016.43  328.1   1.2e-98 assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
  BNDDHPLM_00737      K22341 1623.10  319.3   3.6e-96 formate dehydrogenase (NAD+, ferredoxin) subunit [EC:1.17.1.11]
  BNDDHPLM_00737      K22015  895.20  289.7   3.8e-87 formate dehydrogenase (hydrogenase) [EC:1.17.98.4]
  BNDDHPLM_00737      K07306  625.43  247.9   2.2e-74 anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]
  BNDDHPLM_00737      K08348 1595.37  183.9   3.8e-55 formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]
  BNDDHPLM_00737      K08356  803.97  177.2     4e-53 arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1]
  BNDDHPLM_00737      K00336  675.17  144.8   3.8e-43 NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
  BNDDHPLM_00737      K21307  418.63  114.4   4.6e-34 sulfite dehydrogenase (quinone) subunit SoeA [EC:1.8.5.6]
  BNDDHPLM_00737      K23302  706.23   95.4     3e-28 menaquinone reductase, molybdopterin-binding-like subunit
  BNDDHPLM_00737      K24713 1026.73   88.7   2.1e-26 steroid C-25 hydroxylase alpha subunit [EC:1.17.99.10]
  BNDDHPLM_00737      K07309 1569.27   80.2   7.3e-24 Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9]
  BNDDHPLM_00737      K08357  834.17   79.7   1.2e-23 tetrathionate reductase subunit A
  BNDDHPLM_00737      K07310 1671.20   73.1   1.1e-21 Tat-targeted selenate reductase subunit YnfF [EC:1.97.1.9]
  BNDDHPLM_00737      K17219 1889.97   57.1   6.5e-17 sulfur reductase molybdopterin subunit
  BNDDHPLM_00737      K08351 1022.83   57.0   9.1e-17 biotin/methionine sulfoxide reductase [EC:1.-.-.-]
  BNDDHPLM_00737      K07811 1343.27   54.2   5.6e-16 trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]
  BNDDHPLM_00737      K20625 1710.63   47.2   8.5e-14 acetylene hydratase [EC:4.2.1.112]
  BNDDHPLM_00737      K07812 1156.73   45.2   2.7e-13 trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]
  BNDDHPLM_00737      K00370  869.63   39.4     1e-11 nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]
  BNDDHPLM_00737      K00203  120.90   29.4   6.2e-08 formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]
  BNDDHPLM_00737      K10700       -   28.4   3.5e-08 ethylbenzene hydroxylase subunit alpha [EC:1.17.99.2]
  BNDDHPLM_00737      K18361 1618.70   23.9   7.4e-07 phenylacetyl-CoA:acceptor oxidoreductase [EC:1.17.5.1 3.1.2.25]
  BNDDHPLM_00737      K00201  191.93   22.2   4.3e-06 formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]
  BNDDHPLM_00737      K00534   98.80   16.1    0.0012 ferredoxin hydrogenase small subunit [EC:1.12.7.2]
  BNDDHPLM_00737      K18558  586.97   12.9    0.0032 NADH-dependent fumarate reductase subunit C
  BNDDHPLM_00737      K00105  540.43    9.2     0.029 alpha-glycerophosphate oxidase [EC:1.1.3.21]
* BNDDHPLM_00738      K02570   34.57   99.1   2.2e-29 periplasmic nitrate reductase NapD
  BNDDHPLM_00738      K16227  155.03   12.4    0.0097 glycopeptidolipid biosynthesis protein
* BNDDHPLM_00739      K02572  122.07  210.8   2.7e-63 ferredoxin-type protein NapF
  BNDDHPLM_00739      K02573  135.00  100.2   1.2e-29 ferredoxin-type protein NapG
  BNDDHPLM_00739      K15831  238.40   60.4   1.5e-17 formate hydrogenlyase subunit 6
  BNDDHPLM_00739      K03388  667.43   48.6   3.2e-14 heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]
  BNDDHPLM_00739      K00205  158.73   48.2   5.7e-14 4Fe-4S ferredoxin
  BNDDHPLM_00739      K16293  265.50   42.8   3.7e-12 polysulfide reductase chain B
  BNDDHPLM_00739      K22176  201.67   42.3   6.1e-12 F420H2:quinone oxidoreductase subunit I [EC:1.1.98.4]
  BNDDHPLM_00739      K02574  130.80   42.1   6.6e-12 ferredoxin-type protein NapH
  BNDDHPLM_00739      K04014  277.43   42.1   5.7e-12 protein NrfC
  BNDDHPLM_00739      K05588  256.33   40.0   2.7e-11 bidirectional [NiFe] hydrogenase diaphorase subunit [EC:7.1.1.2]
  BNDDHPLM_00739      K00171  102.20   39.3   4.5e-11 pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
  BNDDHPLM_00739      K00443  167.57   38.5     7e-11 coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]
  BNDDHPLM_00739      K08353  307.73   38.1   1.2e-10 thiosulfate reductase electron transport protein
  BNDDHPLM_00739      K14120   98.57   37.7   9.6e-11 energy-converting hydrogenase B subunit K
  BNDDHPLM_00739      K00338  154.60   37.7   1.9e-10 NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
  BNDDHPLM_00739      K14107  143.53   37.1   1.7e-10 energy-converting hydrogenase A subunit P
  BNDDHPLM_00739      K00385  259.47   37.1   1.8e-10 anaerobic sulfite reductase subunit C
  BNDDHPLM_00739      K22480 1085.43   36.0   1.8e-10 heterodisulfide reductase subunit A1 [EC:1.8.7.3]
  BNDDHPLM_00739      K18853  154.37   35.8   6.1e-10 dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]
  BNDDHPLM_00739      K20037  403.53   35.7   4.1e-10 choline trimethylamine-lyase activating enzyme [EC:1.97.1.-]
  BNDDHPLM_00739      K23976   91.00   35.3   7.1e-10 L-aspartate semialdehyde sulfurtransferase ferredoxin
  BNDDHPLM_00739      K00124  164.83   34.8   9.2e-10 formate dehydrogenase iron-sulfur subunit
  BNDDHPLM_00739      K00204  167.70   34.5   1.5e-09 4Fe-4S ferredoxin
  BNDDHPLM_00739      K00441  220.50   33.9   1.5e-09 coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]
  BNDDHPLM_00739      K21308  281.23   33.6   2.8e-09 sulfite dehydrogenase (quinone) subunit SoeB
  BNDDHPLM_00739      K22162  194.30   33.6   1.9e-09 F420H2 dehydrogenase subunit F [EC:1.5.7.2 1.5.98.3]
  BNDDHPLM_00739      K18331  973.57   33.6   1.4e-09 NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]
  BNDDHPLM_00739      K00188   82.23   33.0   3.6e-09 2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]
  BNDDHPLM_00739      K14091  112.43   32.4     6e-09 ech hydrogenase subunit F
  BNDDHPLM_00739      K07307  203.30   32.3   6.6e-09 anaerobic dimethyl sulfoxide reductase subunit B
  BNDDHPLM_00739      K12143  222.17   32.2   5.2e-09 hydrogenase-4 component H
  BNDDHPLM_00739      K00533  572.93   29.4   3.3e-08 ferredoxin hydrogenase large subunit [EC:1.12.7.2]
  BNDDHPLM_00739      K17723  445.67   29.4   3.1e-08 dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
  BNDDHPLM_00739      K00196  143.20   28.9   5.3e-08 anaerobic carbon-monoxide dehydrogenase iron sulfur subunit
  BNDDHPLM_00739      K07138   78.93   28.6   7.5e-08 uncharacterized protein
  BNDDHPLM_00739      K15511  549.40   28.2     9e-08 benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]
  BNDDHPLM_00739      K00184  289.93   27.8   1.4e-07 dimethyl sulfoxide reductase iron-sulfur subunit
  BNDDHPLM_00739      K03616   80.93   27.7   1.9e-07 Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]
  BNDDHPLM_00739      K00179  436.27   27.2   9.1e-08 indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
  BNDDHPLM_00739      K21816  792.50   27.2   1.3e-07 sulfite reductase (coenzyme F420) [EC:1.8.98.3]
  BNDDHPLM_00739      K08349  571.93   27.2   1.7e-07 formate dehydrogenase-N, beta subunit
  BNDDHPLM_00739      K15022  606.33   27.0   1.4e-07 formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]
  BNDDHPLM_00739      K05524  110.97   25.9   8.1e-07 ferredoxin
  BNDDHPLM_00739      K08358  255.70   25.2   7.1e-07 tetrathionate reductase subunit B
  BNDDHPLM_00739      K14108  413.17   24.8   8.7e-07 energy-converting hydrogenase A subunit Q
  BNDDHPLM_00739      K00395   59.03   24.2   2.4e-06 adenylylsulfate reductase, subunit B [EC:1.8.99.2]
  BNDDHPLM_00739      K22432  738.00   24.1   1.4e-06 caffeyl-CoA reductase-Etf complex subunit CarE [EC:1.3.1.108]
  BNDDHPLM_00739      K05796  182.87   24.0   1.9e-06 electron transport protein HydN
  BNDDHPLM_00739      K22174  511.67   23.3   2.4e-06 F420H2:quinone oxidoreductase subunit F [EC:1.1.98.4]
  BNDDHPLM_00739      K18332  768.03   23.2   1.8e-06 NADP-reducing hydrogenase subunit HndD [EC:1.12.1.3]
  BNDDHPLM_00739      K19072  488.10   23.2   3.3e-06 oxalate oxidoreductase subunit delta [EC:1.2.7.10]
  BNDDHPLM_00739      K22339 1178.33   22.5   3.1e-06 formate dehydrogenase (NAD+, ferredoxin) subunit B [EC:1.17.1.11]
  BNDDHPLM_00739      K02691  103.17   22.4   7.4e-06 photosystem I subunit VII
  BNDDHPLM_00739      K18358  154.80   22.3   1.2e-05 phenylglyoxylate dehydrogenase delta subunit [EC:1.2.1.58]
  BNDDHPLM_00739      K11260   72.07   22.1     1e-05 4Fe-4S ferredoxin
  BNDDHPLM_00739      K22164  146.73   22.0   9.8e-06 F420H2 dehydrogenase subunit I [EC:1.5.98.3]
  BNDDHPLM_00739      K16183  925.17   21.8   5.1e-06 methylamine methyltransferase corrinoid activation protein
  BNDDHPLM_00739      K03855   76.50   21.5   1.7e-05 ferredoxin like protein
  BNDDHPLM_00739      K05299 1262.00   21.1   5.9e-06 formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]
  BNDDHPLM_00739      K18362  343.27   20.7   2.8e-05 phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit
  BNDDHPLM_00739      K00176   69.17   20.5   2.5e-05 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]
  BNDDHPLM_00739      K24714  534.77   20.4     2e-05 steroid C-25 hydroxylase beta subunit [EC:1.17.99.10]
  BNDDHPLM_00739      K05580  156.80   20.2   3.1e-05 NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]
  BNDDHPLM_00739      K16886  813.73   18.9   3.6e-05 quinone-modifying oxidoreductase, subunit QmoB
  BNDDHPLM_00739      K08264  314.67   18.9   3.8e-05 heterodisulfide reductase subunit D [EC:1.8.98.1]
  BNDDHPLM_00739      K17048       -   18.1   9.7e-05 ethylbenzene hydroxylase subunit beta
  BNDDHPLM_00739      K12136  265.87   17.8   0.00017 hydrogenase-4 component A [EC:1.-.-.-]
  BNDDHPLM_00739      K14121  227.67   17.6   0.00024 energy-converting hydrogenase B subunit L
  BNDDHPLM_00739      K03047  234.17   17.2    0.0003 DNA-directed RNA polymerase subunit D [EC:2.7.7.6]
  BNDDHPLM_00739      K00192  425.30   16.0   0.00019 anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]
  BNDDHPLM_00739      K18979   57.27   15.8   0.00061 epoxyqueuosine reductase [EC:1.17.99.6]
  BNDDHPLM_00739      K17998 1236.53   15.5   0.00037 iron-hydrogenase subunit beta [EC:1.12.1.4]
  BNDDHPLM_00739      K00371  309.00   15.1   0.00076 nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]
  BNDDHPLM_00739      K18560  315.47   14.4    0.0021 NADH-dependent fumarate reductase subunit E
